Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
Region 9 Works Council (Jennings),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Jennings,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://in.gov/irwc/region9/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 9 Works Council (Ohio),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Ohio,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://in.gov/irwc/region9/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 9 Works Council (Ripley),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Ripley,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://in.gov/irwc/region9/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 9 Works Council (Switzerland),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Switzerland,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://in.gov/irwc/region9/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Ripley County Community Foundation Inc.,Community Foundation,"The Community Foundation helps people of all means improve their community now and in the future.ÿ A public foundation, we help donors provide grantmaking dollars for non-profit organizations that serve Ripley County citizens.",n/a,Ripley,n/a,9,http://rccfonline.org/,Not Readily Available,rccfound@etczone.com,812-933-1098
Southeast Indiana Workforce Board (Bartholomew),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Bartholomew,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Dearborn),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Dearborn,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Decatur),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Decatur,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Franklin),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Franklin,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Jackson),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Jackson,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Jefferson),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Jefferson,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Jennings),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Jennings,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Ohio),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Ohio,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Ripley),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Ripley,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
Southeast Indiana Workforce Board (Switzerland),Workforce Investment Board,Our mission is to help Hoosiers in Southeast Indiana find and grow in careers that are productive and fulfilling as well as to help employers find the qualified personnel they need to be successful.,n/a,Switzerland,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://workonesoutheast.org/,Not Readily Available,askworkone.in.gov,1-800-891-6499
The Community Foundation of Jackson County,Community Foundation,To promote philanthropy in Jackson County,n/a,Jackson,n/a,9,http://www.cfjacksoncounty.org/,"C.W. Walther, President/CEO",info@cfjacksoncounty.org,812-523-4483
The Greater Cincinnati Foundation,Community Foundation,Not Readily Available,n/a,Dearborn,n/a,9,http://www.gcfdn.org/,"Kay Pennington, Community Investment Coordinator",penningtonk@greatercincinnatifdn.org,513-241-2880
Out-of-School Coalition of Bartholomew County,Regional School Age Program,"IAN engages cities and regions in creating coordinated systems to expand out-of-school time learning for K-12 youth in Indiana. These community coalitions connect youth programs, schools and universities, faith based groups, and civic and businesses. IAN uses coalition-building frameworks developed by the Columbus Education Coalition / Institute for Coalition Building and the Wallace Foundation.",,Bartholomew,,9,http://www.indianaafterschool.org/state/regional-coalitions/,,,
Region 10 Works Council (Washington),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Washington,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://in.gov/irwc/region10/index.htm,Not Readily Available,Not Readily Available,n/a
Region 10 Works Council (Scott),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Scott,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://in.gov/irwc/region10/index.htm,Not Readily Available,Not Readily Available,n/a
Region 10 Works Council (Clark),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Clark,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://in.gov/irwc/region10/index.htm,Not Readily Available,Not Readily Available,n/a
Region 10 Works Council (Floyd),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Floyd,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://in.gov/irwc/region10/index.htm,Not Readily Available,Not Readily Available,n/a
Region 10 Works Council (Harrison),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Harrison,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://in.gov/irwc/region10/index.htm,Not Readily Available,Not Readily Available,n/a
Region 10 Works Council (Crawford),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Crawford,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://in.gov/irwc/region10/index.htm,Not Readily Available,Not Readily Available,n/a
Workforce Region 10 (Washington),Workforce Investment Board,Not Readily Available,n/a,Washington,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://www.workoneregion10.com/,Not Readily Available,Not Readily Available,n/a
Workforce Region 10 (Scott),Workforce Investment Board,Not Readily Available,n/a,Scott,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://www.workoneregion10.com/,Not Readily Available,Not Readily Available,n/a
Workforce Region 10 (Clark),Workforce Investment Board,Not Readily Available,n/a,Clark,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://www.workoneregion10.com/,Not Readily Available,Not Readily Available,n/a
Workforce Region 10 (Floyd),Workforce Investment Board,Not Readily Available,n/a,Floyd,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://www.workoneregion10.com/,Not Readily Available,Not Readily Available,n/a
Workforce Region 10 (Harrison),Workforce Investment Board,Not Readily Available,n/a,Harrison,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://www.workoneregion10.com/,Not Readily Available,Not Readily Available,n/a
Workforce Region 10 (Crawford),Workforce Investment Board,Not Readily Available,n/a,Crawford,"Washington, Scott, Clark, Floyd,Harrison, Crawford",10,http://www.workoneregion10.com/,Not Readily Available,Not Readily Available,n/a
Community Foundation of Crawford County,Community Foundation,Not Readily Available,n/a,Crawford,n/a,10,http://www.cf-cc.org/,Bonita Embry Coots,becoots@cf-cc.org,812-633-2077
Community Foundation of Southern Indiana (Clark),Community Foundation,"To build enduring charitable resources used to positively impact our community by:Serving as a partner and resource for donors, their advisors, and area nonprofits.
- Making it simple for donors to fulfill their individual goals in giving back.
- Providing stewardship of donor gifts and charitable intent for generations to come.
- Fulfilling a leadership role on important community issues",n/a,Clark,"Floyd, Harrison",10,http://cfsouthernindiana.com/,"Crystal Gunther, Grants & Programs Officer",cgunther@cfsouthernindiana.com,812-948-4662
Community Foundation of Southern Indiana (Floyd),Community Foundation,"To build enduring charitable resources used to positively impact our community by:Serving as a partner and resource for donors, their advisors, and area nonprofits.
- Making it simple for donors to fulfill their individual goals in giving back.
- Providing stewardship of donor gifts and charitable intent for generations to come.
- Fulfilling a leadership role on important community issues",n/a,Floyd,"Floyd, Harrison",10,http://cfsouthernindiana.com/,"Crystal Gunther, Grants & Programs Officer",cgunther@cfsouthernindiana.com,812-948-4662
Community Foundation of Southern Indiana (Harrison),Community Foundation,"To build enduring charitable resources used to positively impact our community by:Serving as a partner and resource for donors, their advisors, and area nonprofits.
- Making it simple for donors to fulfill their individual goals in giving back.
- Providing stewardship of donor gifts and charitable intent for generations to come.
- Fulfilling a leadership role on important community issues",n/a,Harrison,"Floyd, Harrison",10,http://cfsouthernindiana.com/,"Crystal Gunther, Grants & Programs Officer",cgunther@cfsouthernindiana.com,812-948-4662
Harrison County Community Foundation,Community Foundation,"We are a public foundation established for the receipt of donations and the distribution of income from permanent endowment funds for the philanthropic purposes of Harrison County, Indiana",n/a,Harrison,n/a,10,http://www.hccfindiana.org/,"Steve Gilliland, Executive Director",steveg@hccfindiana.org,812-738-6668
Scott County Community Foundation,Community Foundation,?Growing and preserving charitable gifts to strengthen Scott County by looking forward and giving back.,n/a,Scott,n/a,10,http://www.scottcountyfoundation.org/,"L.L. Lowry, Executive Director",info@scottcountyfoundation.org,812-752-2057
The Washington County Community Foundation Inc.,Community Foundation,Not Readily Available,n/a,Washington,n/a,10,http://www.wccf.biz/,"Judy Johnson, Executive Director",director@wccf.biz,812-883-7334
Region 11 Works Council (Knox),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Knox,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Gibson),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Gibson,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Pike),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Pike,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Dubois),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Dubois,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Posey),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Posey,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Vanderburgh),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Vanderburgh,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Warrick),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Warrick,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Spencer),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Spencer,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 11 Works Council (Perry),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Perry,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://in.gov/irwc/region11/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Knox),Workforce Investment Board,Not Readily Available,n/a,Knox,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Gibson),Workforce Investment Board,Not Readily Available,n/a,Gibson,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Pike),Workforce Investment Board,Not Readily Available,n/a,Pike,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Dubois),Workforce Investment Board,Not Readily Available,n/a,Dubois,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Posey),Workforce Investment Board,Not Readily Available,n/a,Posey,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Vanderburgh),Workforce Investment Board,Not Readily Available,n/a,Vanderburgh,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Warrick),Workforce Investment Board,Not Readily Available,n/a,Warrick,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Spencer),Workforce Investment Board,Not Readily Available,n/a,Spencer,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Workone Southwest (Perry),Workforce Investment Board,Not Readily Available,n/a,Perry,"Knox, Gibson, Pike, Dubois, Posey, Vanderburgh, Warrick, Spencer, Perry",11,http://workonesouthwest.com/regional-workforce-board,Not Readily Available,Not Readily Available,Not Readily Available
Community Foundation Alliance (Daviess),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Daviess,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",8,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Gibson),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Gibson,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Knox),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Knox,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Perry),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Perry,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Pike),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Pike,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Posey),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Posey,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Spencer),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Spencer,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Vanderburgh),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Vanderburgh,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Community Foundation Alliance (Warrick),Community Foundation,"The Community Foundation Alliance is a network of nine community foundations serving counties in southwestern Indiana. ÿThe Alliance Central Office provides efficiencies on operations such as technology, accounting, investment management and other administrative functions by collectively handling these and other tasks for all Alliance Partners. This collaboration provides management and administrative expertise to Alliance partner county community foundations, working with each to promote philanthropy, build endowment and improve well-being in our local communities.",n/a,Warrick,"Daviees, Gibson, Knox, Perry, Pike, Posey, Spencer, Warrick",11,http://www.alliance9.org/,Marilyn Klenck,info@alliance9.org,812-429-1191
Dubois County Community Foundation Inc. ,Community Foundation,The Community Foundation is dedicated to helping you make a lasting difference in Dubois County,n/a,Dubois,n/a,11,http://www.dccommunityfoundation.org/,"Brad Ward, Chief Executive Officer",foundation@huntingburg.org,812-482-5295
Southwest Indiana Area Health Education Center (Daviess),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Daviess,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",8,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Dubois),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Dubois,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Gibson),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Gibson,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Knox),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Knox,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Perry),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Perry,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Pike),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Pike,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Posey),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Posey,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Spencer),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Spencer,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
Southwest Indiana Area Health Education Center (Vanderburgh),Regional Planning Initiative,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, and Warrick counties",Vanderburgh,"Daviess, DuBois, Gibson, Knox, Perry, Pike, Posey, Spencer, Vanderburgh, Warrick",11,http://www.usi.edu/health/swiahec/,Jane Friona,jefriona@usi.edu,812-461-5446
