Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
"Muncie Public Library, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Muncie-Delaware County Chamber of Commerce, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"MutualBank, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"PathStone Corporation, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Project Leadership Delaware County, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Second Harvest Food Bank of East Central Indiana, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"The Church of The Living God, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Transfer Indiana Central Office, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"United Way of Delaware County, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Vincennes University Project EXCEL, Vincennes",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Wilson Middle School, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Work-One, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"YMCA of Muncie Achievers Program, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"Youth Opportunity Center, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Delaware,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=18,Not Readily Available,Not Readily Available,Not Readily Available
"21st Century Scholars, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21 ,Not Readily Available,Not Readily Available,Not Readily Available
"Altrusa International of Connersville Indiana, Inc, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21 ,Not Readily Available,Not Readily Available,Not Readily Available
"Channel 3 TV, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"CHS Business Dept, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Connersville High School, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Connersville Middle School, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Connersville/Fayette County Chamber of Commerce, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Earlham College, Richmond",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Eastview and Everton Elementary, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Fayette Area Purdue Club, Cambridge City",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Fayette County Commissioners, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Fayette County Foundation, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Fayette County Public Library, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Fifth Third Bank, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Fuel-Crosspointe Biker Church, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Grandview Pharmacy, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Indiana University East - Connersville, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Indianapolis Algebra Project, Indianapolis",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"ISM College Planning, Indianapolis",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Ivy Tech Community College, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Purdue Extension, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"Purdue University College of Technology at Richmond, Richmond",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"The Eldridge Group, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"The Haven, Connersville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"United States Army Recruiting Richmond Station, Richmond",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Fayette,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=21,Not Readily Available,Not Readily Available,Not Readily Available
"21st Century Scholars, Muncie",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33 ,Not Readily Available,Not Readily Available,Not Readily Available
"Blue River Valley High School, Mt. Summit",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33 ,Not Readily Available,Not Readily Available,Not Readily Available
"Blue Rivery Valley Elementary, Mt. Summit",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"East Indiana Area Health Education Center, Batesville",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Henry County Community Foundation, New Castle",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Indiana Youth Institute, Indianapolis",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Indianapolis Algebra Project, Indianapolis",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"ISM College Planning, Indianapolis",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Knightstown Elevator, Inc., Knightstown",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Knightstown High School, Knightstown",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Knightstown Intermediate School, Knightstown",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"New Castle Area Career Programs, New Castle",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"New Castle Henry County Public Library, New Castle",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"New Castle High School, New Castle",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"New Castle Middle School, New Castle",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
"Project EXCEL-Vincennes University, Vincennes",College Success Coalition,"The Indiana College Success Coalitions is a network of state and local organizations interested in increasing college access and success within the State of Indiana. Member organizations include local government, businesses, agencies, schools, local media, libraries, youth service organizations, service clubs, community foundations, faith-based organizations and others. Local organizations are part of county-level coalitions while statewide organizations are part of the state-level coalition. Collectively, these coalitions make up the Indiana College Success Coalition.",6,Henry,n/a,6,http://cgi.asainstitute.org/cgi-bin/csc/countyinfo?id=33,Not Readily Available,Not Readily Available,Not Readily Available
